celex,readable_name,cluster_id,cluster_name
32019R0773,Regulation (EU) 2019/773,19,Other
32019R0774,Regulation (EU) 2019/774,19,Other
32019R0776,Regulation (EU) 2019/776,19,Other
32019R0779,Regulation (EU) 2019/779,19,Other
32019R0787,Spirit Drinks Regulation [Regulation (EU) 2019/787],19,Other
32019R0788,European Citizens' Initiative Regulation [Regulation (EU) 2019/788],19,Other
32019R0796,Cyber Sanctions Regulation [Regulation (EU) 2019/796],19,Other
32019R0815,Regulation Commission Delegated Regulation (EU) 2018/815,19,Other
32019R0816,ECRIS-TCN Regulation [Regulation (EU) 2019/816],19,Other
32019R0817,Regulation On Interoperability Between EU Information Systems In The Field Of Borders And Visa [Regulation (EU) 2019/817],19,Other
32019R0818,Interoperability Regulation [Regulation (EU) 2019/818],19,Other
32019R0819,Regulation (EU) 2019/819,19,Other
32019R0820,Regulation (EU) 2019/820,19,Other
32019R0833,Regulation (EU) 2019/833,19,Other
32019R0834,EMIR Refit Regulation [Regulation (EU) 2019/834],19,Other
32019R0876,Capital Requirements Regulation Amendment [Regulation (EU) 2019/876],19,Other
32019R0877,Regulation (EU) 2019/877,19,Other
32019R0880,Cultural Goods Import Regulation [Regulation (EU) 2019/880],19,Other
32019R0881,Cybersecurity Act [Regulation (EU) 2019/881],4,Cybersecurity & Operational Resilience
32019R0885,Regulation (EU) 2019/885,19,Other
32019R0887,Regulation (EU) 2019/887,19,Other
32019R0933,Regulation (EU) 2019/933,19,Other
32019R0941,Electricity Risk-Preparedness Regulation [Regulation (EU) 2019/941],19,Other
32019R0942,ACER Regulation [Regulation (EU) 2019/942],19,Other
32019R0943,Internal Market for Electricity Regulation [Regulation (EU) 2019/943],19,Other
32019R0945,UAS Regulation [Regulation (EU) 2019/945],19,Other
32019R0946,Regulation (EU) 2019/946,19,Other
32019R0947,UAS Operations Regulation [Regulation (EU) 2019/947],19,Other
32019R0979,Regulation (EU) 2019/979,19,Other
32019R0980,Regulation (EU) 2019/980,19,Other
32019R1010,Regulation (EU) 2019/1010,19,Other
32019R1012,Regulation (EU) 2019/1012,19,Other
32019R1020,MSR [Regulation (EU) 2019/1020],7,Consumer Rights & Internal Market
32019R1021,Persistent Organic Pollutants Regulation [Regulation (EU) 2019/1021],19,Other
32019R1022,Regulation (EU) 2019/1022,19,Other
32019R1111,Brussels II Ter Regulation [Council Regulation (EU) 2019/1111],19,Other
32019R1122,Regulation (EU) 2019/1122,19,Other
32019R1149,European Labour Authority Regulation [Regulation (EU) 2019/1149],19,Other
32019R1150,P2B Regulation [Regulation (EU) 2019/1150],19,Other
32019R1154,Regulation (EU) 2019/1154,19,Other
32019R1155,Regulation (EU) 2019/1155,19,Other
32019R1156,Regulation (EU) 2019/1156,19,Other
32019R1157,European Identity Card Regulation [Regulation (EU) 2019/1157],19,Other
32019R1238,PEPP Regulation [Regulation (EU) 2019/1238],19,Other
32019R1239,European Maritime Single Window Regulation [Regulation (EU) 2019/1239],19,Other
32019R1240,Regulation (EU) 2019/1240,19,Other
32019R1241,Technical Measures Regulation [Regulation (EU) 2019/1241],19,Other
32019R1242,Heavy-Duty Vehicles CO2 Regulation [Regulation (EU) 2019/1242],19,Other
32019R1243,Regulation (EU) 2019/1243,19,Other
32019R1374,Regulation (EU) 2019/1374,19,Other
32019R1383,Regulation (EU) 2019/1383,19,Other
32019R1384,Regulation (EU) 2019/1384,19,Other
32019R1584,Regulation (EU) 2019/1584,19,Other
32019R1602,Regulation (EU) 2019/1602,19,Other
32019R1666,Regulation (EU) 2019/1666,19,Other
32019R1668,Regulation (EU) 2019/1668,19,Other
32019R1700,Regulation (EU) 2019/1700,19,Other
32019R1715,Regulation (EU) 2019/1715,19,Other
32019R1716,Regulation (EU) 2019/1716,19,Other
32019R1735,Regulation (EU) 2019/1735,19,Other
32019R1746,Regulation (EU) 2019/1746,19,Other
32019R1753,Regulation (EU) 2019/1753,19,Other
32019R1777,Regulation (EU) 2019/1777,19,Other
32019R1778,Regulation (EU) 2019/1778,19,Other
32019R1799,Regulation (EU) 2019/1799,19,Other
32019R1827,Regulation (EU) 2019/1827,19,Other
32019R1828,Regulation (EU) 2019/1828,19,Other
32019R1829,Regulation (EU) 2019/1829,19,Other
32019R1851,Regulation (EU) 2019/1851,19,Other
32019R1889,Regulation (EU) 2019/1889,19,Other
32019R1890,Regulation (EU) 2019/1890,19,Other
32019R1896,FRONTEX Regulation [Regulation (EU) 2019/1896],19,Other
32019R1935,Regulation (EU) 2019/1935,19,Other
32019R1939,Regulation (EU) 2019/1939,19,Other
32019R1948,Regulation (EU) 2019/1948,19,Other
32019R1997,Regulation (EU) 2019/1997,19,Other
32019R2013,Regulation (EU) 2019/2013,19,Other
32019R2014,Regulation (EU) 2019/2014,19,Other
32019R2015,Regulation (EU) 2019/2015,19,Other
32019R2016,Regulation (EU) 2019/2016,19,Other
32019R2017,Regulation (EU) 2019/2017,19,Other
32019R2018,Regulation (EU) 2019/2018,19,Other
32019R2033,IFR Regulation [Regulation (EU) 2019/2033],19,Other
32019R2035,Regulation (EU) 2019/2035,19,Other
32019R2074,Regulation (EU) 2019/2074,19,Other
32019R2088,Sustainable Finance Disclosure Regulation [Regulation (EU) 2019/2088],19,Other
32019R2089,EU Climate Benchmarks Regulation [Regulation (EU) 2019/2089],19,Other
32019R2090,Regulation (EU) 2019/2090,19,Other
32019R2099,EMIR 2.2 Regulation [Regulation (EU) 2019/2099],19,Other
32019R2115,Regulation (EU) 2019/2115,19,Other
32019R2122,Regulation (EU) 2019/2122,19,Other
32019R2123,Regulation (EU) 2019/2123,19,Other
32019R2124,Regulation (EU) 2019/2124,19,Other
32019R2125,Regulation (EU) 2019/2125,19,Other
32019R2126,Regulation (EU) 2019/2126,19,Other
32019R2127,Regulation (EU) 2019/2127,19,Other
32019R2144,General Vehicle Safety Regulation [Regulation (EU) 2019/2144],19,Other
32019R2149,Regulation (EU) 2019/2149,19,Other
32019R2152,European Business Statistics Regulation [Regulation (EU) 2019/2152],19,Other
32019R2155,Regulation (EU) 2019/2155,19,Other
32019R2160,Covered Bonds Regulation [Regulation (EU) 2019/2160],19,Other
32019R2171,Regulation (EU) 2019/2171,19,Other
32019R2175,ESA Omnibus Regulation [Regulation (EU) 2019/2175],19,Other
32019R2176,Regulation (EU) 2019/2176,19,Other
32019R2243,Regulation (EU) 2019/2243,19,Other
32020L0284,Directive (EU) 2020/284,19,Other
32020L1057,Posting of Drivers Directive [Directive (EU) 2020/1057],19,Other
32020L1504,MiFID II Quick Fix Directive [Directive (EU) 2020/1504],19,Other
32020L1828,Class Action Directive [Directive (EU) 2020/1828],7,Consumer Rights & Internal Market
32020L2088,Directive (EU) 2020/2088,19,Other
32020L2089,Directive (EU) 2020/2089,19,Other
32020L2184,Drinking Water Directive [Directive (EU) 2020/2184],19,Other
32020R0049,Regulation (EU) 2020/49,19,Other
32020R0203,Regulation (EU) 2020/203,19,Other
32020R0230,Regulation (EU) 2020/230,19,Other
32020R0261,Regulation (EU) 2020/261,19,Other
32020R0270,Regulation (EU) 2020/270,19,Other
32020R0283,Regulation (EU) 2020/283,19,Other
32020R0357,Regulation (EU) 2020/357,19,Other
32020R0446,Regulation (EU) 2020/446,19,Other
32020R0447,Regulation (EU) 2020/447,19,Other
32020R0460,Regulation (EU) 2020/460,19,Other
32020R0473,Regulation (EU) 2020/473,19,Other
32020R0474,Regulation (EU) 2020/474,19,Other
32020R0493,FADO Regulation [Regulation (EU) 2020/493],19,Other
32020R0521,Regulation (EU) 2020/521,19,Other
32020R0559,Regulation (EU) 2020/559,19,Other
32020R0560,Regulation (EU) 2020/560,19,Other
32020R0561,Regulation (EU) 2020/561,19,Other
32020R0572,Regulation (EU) 2020/572,19,Other
32020R0602,Regulation (EU) 2020/602,19,Other
32020R0686,Regulation (EU) 2020/686,19,Other
32020R0688,Regulation (EU) 2020/688,19,Other
32020R0692,Regulation (EU) 2020/692,19,Other
32020R0697,Regulation (EU) 2020/697,19,Other
32020R0740,Tyre Labelling Regulation [Regulation (EU) 2020/740],19,Other
32020R0741,Minimum Requirements for Water Reuse Regulation [Regulation (EU) 2020/741],19,Other
32020R0760,Regulation (EU) 2020/760,19,Other
32020R0772,Regulation (EU) 2020/772,19,Other
32020R0851,Migration Statistics Regulation [Regulation (EU) 2020/851],19,Other
32020R0852,Taxonomy Regulation [Regulation (EU) 2020/852],19,Other
32020R0870,Regulation (EU) 2020/870,19,Other
32020R0873,Regulation (EU) 2020/873,19,Other
32020R1044,Regulation (EU) 2020/1044,19,Other
32020R1054,Regulation (EU) 2020/1054,19,Other
32020R1055,Regulation (EU) 2020/1055,19,Other
32020R1056,Regulation (EU) 2020/1056,19,Other
32020R1181,Regulation (EU) 2020/1181,19,Other
32020R1197,Regulation (EU) 2020/1197,19,Other
32020R1209,Regulation (EU) 2020/1209,19,Other
32020R1224,Regulation (EU) 2020/1224,19,Other
32020R1226,Regulation (EU) 2020/1226,19,Other
32020R1229,Regulation (EU) 2020/1229,19,Other
32020R1230,Regulation (EU) 2020/1230,19,Other
32020R1234,Regulation (EU) 2020/1234,19,Other
32020R1302,Regulation (EU) 2020/1302,19,Other
32020R1303,Regulation (EU) 2020/1303,19,Other
32020R1304,Regulation (EU) 2020/1304,19,Other
32020R1423,Regulation (EU) 2020/1423,19,Other
32020R1503,European Crowdfunding Service Providers Regulation [Regulation (EU) 2020/1503],19,Other
32020R1543,Regulation (EU) 2020/1543,19,Other
32020R1668,Regulation (EU) 2020/1668,19,Other
32020R1732,Regulation (EU) 2020/1732,19,Other
32020R1781,Regulation (EU) 2020/1781,19,Other
32020R1783,Taking of Evidence Regulation [Regulation (EU) 2020/1783],19,Other
32020R1784,Service of Documents Regulation [Regulation (EU) 2020/1784],19,Other
32020R1816,Regulation (EU) 2020/1816,19,Other
32020R1817,Regulation (EU) 2020/1817,19,Other
32020R1818,Regulation (EU) 2020/1818,19,Other
32020R1998,EU Global Human Rights Sanctions Regulation [Regulation (EU) 2020/1998],19,Other
32020R2011,Regulation (EU) 2020/2011,19,Other
32020R2034,Regulation (EU) 2020/2034,19,Other
32020R2035,Regulation (EU) 2020/2035,19,Other
32020R2084,Regulation (EU) 2020/2084,19,Other
32020R2092,"Rule of Law Conditionality Regulation [Regulation (EU, Euratom) 2020/2092]",19,Other
32020R2093,"Multiannual Financial Framework Regulation [Regulation (EU, Euratom) 2020/2093]",19,Other
32020R2098,Regulation (EU) 2020/2098,19,Other
32020R2155,Regulation (EU) 2020/2155,19,Other
32020R2161,Regulation (EU) 2020/2161,19,Other
32020R2162,Regulation (EU) 2020/2162,19,Other
32020R2193,Regulation (EU) 2020/2193,19,Other
32020R2220,Regulation (EU) 2020/2220,19,Other
32020R2221,REACT-EU Regulation [Regulation (EU) 2020/2221],19,Other
32020R2223,"OLAF Regulation Amendment [Regulation (EU, Euratom) 2020/2223]",9,Criminal Justice & Fundamental Rights
32020R2227,Regulation (EU) 2020/2227,19,Other
32021L0338,Directive (EU) 2021/338,5,"Financial Markets, Investment & Capital"
32021L0514,DAC7 Directive [Directive (EU) 2021/514],19,Other
32021L0555,Firearms Control Directive [Directive (EU) 2021/555],9,Criminal Justice & Fundamental Rights
32021L0903,Directive (EU) 2021/903,19,Other
32021L1233,Directive (EU) 2021/1233,19,Other
32021L1716,Directive (EU) 2021/1716,19,Other
32021L1883,EU Blue Card Directive [Directive (EU) 2021/1883],19,Other
32021L2101,Public Country-by-Country Reporting Directive [Directive (EU) 2021/2101],19,Other
32021L2118,Directive (EU) 2021/2118,6,"Banking, Payments, Insurance & AML"
32021L2167,Credit Servicers and Credit Purchasers Directive [Directive (EU) 2021/2167],6,"Banking, Payments, Insurance & AML"
32021R0016,Regulation (EU) 2021/16,19,Other
32021R0023,CCP Recovery and Resolution Regulation [Regulation (EU) 2021/23],5,"Financial Markets, Investment & Capital"
32021R0092,Regulation (EU) 2021/92,19,Other
32021R0100,Regulation (Euratom) 2021/100,19,Other
32021R0101,Regulation (EU) 2021/101,19,Other
32021R0168,Regulation (EU) 2021/168,19,Other
32021R0177,Regulation (EU) 2021/177,19,Other
32021R0240,Regulation (EU) 2021/240,15,EU Institutional Framework & Funding
32021R0241,Recovery and Resilience Facility Regulation [Regulation (EU) 2021/241],15,EU Institutional Framework & Funding
32021R0331,Regulation (EU) 2021/331,19,Other
32021R0337,Regulation (EU) 2021/337,19,Other
32021R0392,Regulation (EU) 2021/392,19,Other
32021R0424,Regulation (EU) 2021/424,19,Other
32021R0444,Regulation (EU) 2021/444,15,EU Institutional Framework & Funding
32021R0522,EU4Health Programme Regulation [Regulation (EU) 2021/522],13,"Health, Medicines & Life Sciences"
32021R0523,InvestEU Regulation [Regulation (EU) 2021/523],15,EU Institutional Framework & Funding
32021R0528,Regulation (EU) 2021/528,19,Other
32021R0546,Regulation (EU) 2021/546,19,Other
32021R0547,Regulation (EU) 2021/547,19,Other
32021R0557,Regulation (EU) 2021/557,19,Other
32021R0558,Regulation (EU) 2021/558,19,Other
32021R0581,Regulation (EU) 2021/581,19,Other
32021R0598,Regulation (EU) 2021/598,19,Other
32021R0622,Regulation (EU) 2021/622,19,Other
32021R0629,Regulation (EU) 2021/629,19,Other
32021R0630,Regulation (EU) 2021/630,19,Other
32021R0654,Regulation (EU) 2021/654,19,Other
32021R0690,Single Market Programme Regulation [Regulation (EU) 2021/690],7,Consumer Rights & Internal Market
32021R0691,EGF Regulation [Regulation (EU) 2021/691],15,EU Institutional Framework & Funding
32021R0692,Regulation (EU) 2021/692,15,EU Institutional Framework & Funding
32021R0693,Regulation (EU) 2021/693,19,Other
32021R0694,Digital Europe Programme Regulation [Regulation (EU) 2021/694],1,"AI, Data Economy & Digital Identity"
32021R0695,Horizon Europe Regulation [Regulation (EU) 2021/695],15,EU Institutional Framework & Funding
32021R0696,Union Space Programme Regulation [Regulation (EU) 2021/696],15,EU Institutional Framework & Funding
32021R0697,European Defence Fund Regulation [Regulation (EU) 2021/697],15,EU Institutional Framework & Funding
32021R0731,Regulation (EU) 2021/731,19,Other
32021R0763,Regulation (EU) 2021/763,19,Other
32021R0768,"Regulation (EU, Euratom) 2021/768",19,Other
32021R0774,Regulation (EU) 2021/774,19,Other
32021R0776,Regulation (EU) 2021/776,19,Other
32021R0782,Rail Passengers' Rights Regulation [Regulation (EU) 2021/782],11,Transport & Mobility
32021R0783,LIFE Programme Regulation [Regulation (EU) 2021/783],19,Other
32021R0784,Online Dissemination Of Terrorist Content Regulation [Regulation (EU) 2021/784] [temporary],2,Platform Regulation & Digital Markets
32021R0785,Regulation (EU) 2021/785,19,Other
32021R0817,Erasmus Plus Regulation [Regulation (EU) 2021/817],15,EU Institutional Framework & Funding
32021R0818,Creative Europe Programme Regulation [Regulation (EU) 2021/818],15,EU Institutional Framework & Funding
32021R0819,Regulation (EU) 2021/819,15,EU Institutional Framework & Funding
32021R0821,Dual-Use Items Export Control Regulation [Regulation (EU) 2021/821],15,EU Institutional Framework & Funding
32021R0836,Regulation (EU) 2021/836,19,Other
32021R0840,Regulation (EU) 2021/840,19,Other
32021R0847,Regulation (EU) 2021/847,19,Other
32021R0887,Regulation (EU) 2021/887,4,Cybersecurity & Operational Resilience
32021R0888,Regulation (EU) 2021/888,19,Other
32021R0916,Regulation (EU) 2021/916,19,Other
32021R0923,Regulation (EU) 2021/923,19,Other
32021R0930,Regulation (EU) 2021/930,19,Other
32021R0931,Regulation (EU) 2021/931,19,Other
32021R0947,Global Europe Regulation [Regulation (EU) 2021/947],15,EU Institutional Framework & Funding
32021R0948,Regulation (Euratom) 2021/948,19,Other
32021R0953,EU Digital COVID Certificate [Regulation (EU) 2021/953],19,Other
32021R0954,Regulation (EU) 2021/954,19,Other
32021R0962,Regulation (EU) 2021/962,19,Other
32021R0963,Regulation (EU) 2021/963,19,Other
32021R1042,Regulation (EU) 2021/1042,19,Other
32021R1056,Just Transition Fund Regulation [Regulation (EU) 2021/1056],12,"Environment, Energy & Climate"
32021R1057,ESF Plus Regulation [Regulation (EU) 2021/1057],15,EU Institutional Framework & Funding
32021R1058,ERDF and Cohesion Fund Regulation [Regulation (EU) 2021/1058],19,Other
32021R1059,Interreg Regulation [Regulation (EU) 2021/1059],19,Other
32021R1060,Common Provisions Regulation [Regulation (EU) 2021/1060],15,EU Institutional Framework & Funding
32021R1077,Regulation (EU) 2021/1077,15,EU Institutional Framework & Funding
32021R1078,Regulation (EU) 2021/1078,19,Other
32021R1079,Regulation (EU) 2021/1079,19,Other
32021R1118,Regulation (EU) 2021/1118,19,Other
32021R1119,European Climate Law [Regulation (EU) 2021/1119],19,Other
32021R1133,VIS Amending Regulation [Regulation (EU) 2021/1133],10,"Migration, Asylum & Border Management"
32021R1134,VIS Regulation [Regulation (EU) 2021/1134],10,"Migration, Asylum & Border Management"
32021R1139,EMFAF Regulation [Regulation (EU) 2021/1139],14,"Agriculture, Fisheries & Rural Development"
32021R1147,AMIF Regulation [Regulation (EU) 2021/1147],10,"Migration, Asylum & Border Management"
32021R1148,Regulation (EU) 2021/1148,10,"Migration, Asylum & Border Management"
32021R1149,Internal Security Fund Regulation [Regulation (EU) 2021/1149],10,"Migration, Asylum & Border Management"
32021R1150,ETIAS Interoperability Amending Regulation [Regulation (EU) 2021/1150],10,"Migration, Asylum & Border Management"
32021R1151,ETIAS Amending Regulation [Regulation (EU) 2021/1151],10,"Migration, Asylum & Border Management"
32021R1152,ETIAS Interoperability Amending Regulation [Regulation (EU) 2021/1152],10,"Migration, Asylum & Border Management"
32021R1153,Connecting Europe Facility Regulation [Regulation (EU) 2021/1153],15,EU Institutional Framework & Funding
32021R1163,"Statute of the European Ombudsman [Regulation (EU, Euratom) 2021/1163]",15,EU Institutional Framework & Funding
32021R1173,EuroHPC Regulation [Regulation (EU) 2021/1173],19,Other
32021R1209,Regulation (EU) 2021/1209,19,Other
32021R1225,Regulation (EU) 2021/1225,19,Other
32021R1229,Regulation (EU) 2021/1229,15,EU Institutional Framework & Funding
32021R1230,Cross-Border Payments Regulation [Regulation (EU) 2021/1230],19,Other
32021R1232,Temporary CSAM Regulation [Regulation (EU) 2021/1232] [temporary],2,Platform Regulation & Digital Markets
32021R1257,Regulation (EU) 2021/1257,19,Other
32021R1275,Regulation (EU) 2021/1275,19,Other
32021R1308,Regulation (EU) 2021/1308,19,Other
32021R1338,Regulation (EU) 2021/1338,19,Other
32021R1340,Regulation (EU) 2021/1340,19,Other
32021R1348,Regulation (EU) 2021/1348,19,Other
32021R1349,Regulation (EU) 2021/1349,19,Other
32021R1350,Regulation (EU) 2021/1350,19,Other
32021R1351,Regulation (EU) 2021/1351,19,Other
32021R1352,Regulation (EU) 2021/1352,19,Other
32021R1353,Regulation (EU) 2021/1353,19,Other
32021R1415,Regulation (EU) 2021/1415,19,Other
32021R1423,Regulation (EU) 2021/1423,19,Other
32021R1456,Regulation (EU) 2021/1456,19,Other
32021R1527,Regulation (EU) 2021/1527,19,Other
32021R1529,IPA III Regulation [Regulation (EU) 2021/1529],15,EU Institutional Framework & Funding
32021R1530,Regulation (EU) 2021/1530,19,Other
32021R1702,Regulation (EU) 2021/1702,19,Other
32021R1722,Regulation (EU) 2021/1722,19,Other
32021R1751,Regulation (EU) 2021/1751,19,Other
32021R1755,Brexit Adjustment Reserve Regulation [Regulation (EU) 2021/1755],15,EU Institutional Framework & Funding
32021R1756,Regulation (EU) 2021/1756,19,Other
32021R1767,Regulation (EU) 2021/1767,19,Other
32021R1783,Regulation (EU) 2021/1783,19,Other
32021R1833,Regulation (EU) 2021/1833,19,Other
32021R1840,Regulation (EU) 2021/1840,19,Other
32021R1903,Regulation (EU) 2021/1903,19,Other
32021R1951,Regulation (EU) 2021/1951,19,Other
32021R1952,Regulation (EU) 2021/1952,19,Other
32021R1953,Regulation (EU) 2021/1953,19,Other
32021R1963,Regulation (EU) 2021/1963,19,Other
32021R1972,Regulation (EU) 2021/1972,19,Other
32021R2078,Regulation (EU) 2021/2078,19,Other
32021R2082,Regulation (EU) 2021/2082,19,Other
32021R2085,Regulation (EU) 2021/2085,19,Other
32021R2103,Regulation (EU) 2021/2103,19,Other
32021R2104,Regulation (EU) 2021/2104,19,Other
32021R2105,Regulation (EU) 2021/2105,19,Other
32021R2106,Regulation (EU) 2021/2106,19,Other
32021R2115,Common Agricultural Policy Strategic Plans Regulation [Regulation (EU) 2021/2115],14,"Agriculture, Fisheries & Rural Development"
32021R2116,CAP Financing and Monitoring Regulation [Regulation (EU) 2021/2116],14,"Agriculture, Fisheries & Rural Development"
32021R2117,Regulation (EU) 2021/2117,14,"Agriculture, Fisheries & Rural Development"
32021R2126,Regulation (EU) 2021/2126,19,Other
32021R2128,Regulation (EU) 2021/2128,19,Other
32021R2153,Regulation (EU) 2021/2153,19,Other
32021R2154,Regulation (EU) 2021/2154,19,Other
32021R2155,Regulation (EU) 2021/2155,19,Other
32021R2156,Regulation (EU) 2021/2156,19,Other
32021R2157,Regulation (EU) 2021/2157,19,Other
32021R2178,Regulation (EU) 2021/2178,19,Other
32021R2179,Regulation (EU) 2021/2179,19,Other
32021R2222,Regulation (EU) 2021/2222,19,Other
32021R2223,Regulation (EU) 2021/2223,19,Other
32021R2224,Regulation (EU) 2021/2224,19,Other
32021R2225,Regulation (EU) 2021/2225,19,Other
32021R2236,Regulation (EU) 2021/2236,19,Other
32021R2244,Regulation (EU) 2021/2244,19,Other
32021R2248,Regulation (EU) 2021/2248,19,Other
32021R2259,Regulation (EU) 2021/2259,19,Other
32021R2260,Regulation (EU) 2021/2260,19,Other
32021R2268,Regulation (EU) 2021/2268,19,Other
32021R2282,HTA Regulation [Regulation (EU) 2021/2282],1,"AI, Data Economy & Digital Identity"
32021R2288,Regulation (EU) 2021/2288,19,Other
32021R2289,Regulation (EU) 2021/2289,19,Other
32021R2303,EU Asylum Agency Regulation [Regulation (EU) 2021/2303],10,"Migration, Asylum & Border Management"
32021R2305,Regulation (EU) 2021/2305,19,Other
32022L0211,Directive (EU) 2022/211,19,Other
32022L0228,Directive (EU) 2022/228,6,"Banking, Payments, Insurance & AML"
32022L0362,Directive (EU) 2022/362,19,Other
32022L0542,Directive (EU) 2022/542,19,Other
32022L0738,Directive (EU) 2022/738,11,Transport & Mobility
32022L0993,Directive (EU) 2022/993,11,Transport & Mobility
32022L2041,Adequate Minimum Wages Directive [Directive (EU) 2022/2041],19,Other
32022L2100,Directive (EU) 2022/2100,19,Other
32022L2380,Directive (EU) 2022/2380,19,Other
32022L2381,Women on Boards Directive [Directive (EU) 2022/2381],7,Consumer Rights & Internal Market
32022L2464,Corporate Sustainability Reporting Directive [Directive (EU) 2022/2464],19,Other
32022L2523,Global Minimum Tax Directive [Directive (EU) 2022/2523],19,Other
32022L2555,NIS2 Directive [Directive (EU) 2022/2555],4,Cybersecurity & Operational Resilience
32022L2556,DORA Amending Directive [Directive (EU) 2022/2556],4,Cybersecurity & Operational Resilience
32022L2557,Critical Entities Resilience Directive [Directive (EU) 2022/2557],4,Cybersecurity & Operational Resilience
32022L2561,Professional Driver Qualification Directive [Directive (EU) 2022/2561],11,Transport & Mobility
32022R0001,Regulation (EU) 2022/1,19,Other
32022R0027,Regulation (EU) 2022/27,19,Other
32022R0030,Regulation (EU) 2022/30,19,Other
32022R0034,Regulation (EU) 2022/34,19,Other
32022R0044,Regulation (EU) 2022/44,19,Other
32022R0045,Regulation (EU) 2022/45,19,Other
32022R0046,Regulation (EU) 2022/46,19,Other
32022R0079,Regulation (EU) 2022/79,19,Other
32022R0109,Regulation (EU) 2022/109,19,Other
32022R0112,Regulation (EU) 2022/112,19,Other
32022R0123,Regulation (EU) 2022/123,13,"Health, Medicines & Life Sciences"
32022R0126,Regulation (EU) 2022/126,19,Other
32022R0127,Regulation (EU) 2022/127,19,Other
32022R0139,Regulation (EU) 2022/139,19,Other
32022R0156,Regulation (EU) 2022/156,19,Other
32022R0184,Regulation (EU) 2022/184,19,Other
32022R0201,Regulation (EU) 2022/201,19,Other
32022R0203,Regulation (EU) 2022/203,19,Other
32022R0229,Regulation (EU) 2022/229,19,Other
32022R0260,Regulation (EU) 2022/260,19,Other
32022R0261,Regulation (EU) 2022/261,19,Other
32022R0263,Regulation (EU) 2022/263,19,Other
32022R0328,Regulation (EU) 2022/328,19,Other
32022R0332,Regulation (EU) 2022/332,19,Other
32022R0336,Regulation (EU) 2022/336,19,Other
32022R0342,Regulation (EU) 2022/342,19,Other
32022R0350,Regulation (EU) 2022/350,19,Other
32022R0353,Regulation (EU) 2022/353,19,Other
32022R0358,Regulation (EU) 2022/358,19,Other
32022R0363,Regulation (EU) 2022/363,19,Other
32022R0396,Regulation (EU) 2022/396,19,Other
32022R0422,Regulation (EU) 2022/422,19,Other
32022R0423,Regulation (EU) 2022/423,19,Other
32022R0427,Regulation (EU) 2022/427,19,Other
32022R0433,Regulation (EU) 2022/433,19,Other
32022R0439,Regulation (EU) 2022/439,19,Other
32022R0466,Regulation (EU) 2022/466,19,Other
32022R0520,Regulation (EU) 2022/520,19,Other
32022R0562,Regulation (EU) 2022/562,19,Other
32022R0581,Regulation (EU) 2022/581,19,Other
32022R0585,Regulation (EU) 2022/585,19,Other
32022R0588,Regulation (EU) 2022/588,19,Other
32022R0612,Roaming Regulation [Regulation (EU) 2022/612],2,Platform Regulation & Digital Markets
32022R0613,Regulation (EU) 2022/613,19,Other
32022R0641,Regulation (EU) 2022/641,19,Other
32022R0648,Regulation (EU) 2022/648,19,Other
32022R0651,Regulation (EU) 2022/651,19,Other
32022R0670,Regulation (EU) 2022/670,19,Other
32022R0671,Regulation (EU) 2022/671,19,Other
32022R0676,Regulation (EU) 2022/676,19,Other
32022R0699,Regulation (EU) 2022/699,19,Other
32022R0803,Regulation (EU) 2022/803,19,Other
32022R0804,Regulation (EU) 2022/804,19,Other
32022R0805,Regulation (EU) 2022/805,19,Other
32022R0838,Eurojust War Crimes Evidence Regulation [Regulation (EU) 2022/838],9,Criminal Justice & Fundamental Rights
32022R0850,e-CODEX Regulation [Regulation (EU) 2022/850],1,"AI, Data Economy & Digital Identity"
32022R0858,DLT Pilot Regime Regulation [Regulation (EU) 2022/858],5,"Financial Markets, Investment & Capital"
32022R0868,DGA - Data Governance Act [Regulation (EU) 2022/868],1,"AI, Data Economy & Digital Identity"
32022R0869,TEN-E Regulation [Regulation (EU) 2022/869],12,"Environment, Energy & Climate"
32022R0879,Regulation (EU) 2022/879,19,Other
32022R0922,Schengen Evaluation Mechanism Regulation [Regulation (EU) 2022/922],19,Other
32022R0930,Regulation (EU) 2022/930,19,Other
32022R0931,Regulation (EU) 2022/931,19,Other
32022R0944,Regulation (EU) 2022/944,19,Other
32022R0991,EUROPOL Amended Regulation 2022 [Regulation (EU) 2022/991],9,Criminal Justice & Fundamental Rights
32022R0996,Regulation (EU) 2022/996,19,Other
32022R1011,Regulation (EU) 2022/1011,19,Other
32022R1032,Gas Storage Regulation [Regulation (EU) 2022/1032],19,Other
32022R1033,Regulation (EU) 2022/1033,19,Other
32022R1034,Regulation (EU) 2022/1034,13,"Health, Medicines & Life Sciences"
32022R1035,Regulation (EU) 2022/1035,13,"Health, Medicines & Life Sciences"
32022R1172,Regulation (EU) 2022/1172,19,Other
32022R1190,SIS Information Alerts Regulation [Regulation (EU) 2022/1190],10,"Migration, Asylum & Border Management"
32022R1210,Regulation (EU) 2022/1210,19,Other
32022R1225,Regulation (EU) 2022/1225,19,Other
32022R1269,Regulation (EU) 2022/1269,19,Other
32022R1273,Regulation (EU) 2022/1273,19,Other
32022R1278,Regulation (EU) 2022/1278,19,Other
32022R1299,Regulation (EU) 2022/1299,19,Other
32022R1300,Regulation (EU) 2022/1300,19,Other
32022R1302,Regulation (EU) 2022/1302,19,Other
32022R1358,Regulation (EU) 2022/1358,19,Other
